,country,id,lat,lng,name,clouds,date,humidity,pressure,temp,temp_max,temp_min,wind_deg,wind_speed
1667,CO,3670629,4.0108,-75.604927,Roncesvalles,92,2017-11-19 03:00:00,99,774.73,16.65,16.65,13.95,314.001,0.92
1668,CO,3686431,6.0,-77.0,Departamento del Chocó,88,2017-11-19 03:00:00,99,1001.37,22.77,22.77,21.95,120.001,0.87
1669,CO,3665542,5.02208,-74.004807,Zipaquira,88,2017-11-19 03:00:00,99,751.22,11.93,12.17,11.93,77.5011,0.57
1670,CO,3675287,9.9832,-75.301552,Maria la Baja,44,2017-11-19 03:00:00,100,1016.13,24.67,24.67,23.9,224.501,1.77
1671,CO,3684917,9.00114,-73.975807,El Banco,24,2017-11-19 03:00:00,100,1006.64,23.65,23.65,23.65,65.0011,1.12
1672,CO,3665691,7.00621,-73.909721,Yondo,24,2017-11-19 03:00:00,98,1010.69,23.61,24.05,23.61,13.0011,0.42
1673,CO,3667355,5.01831,-72.749191,Tauramena,8,2017-11-19 03:00:00,74,989.21,25.65,25.65,25.65,24.5011,1.87
1674,CO,3685200,10.89693,-72.886101,Distraccion,64,2017-11-19 03:00:00,98,954.2,21.6,21.6,20.57,190.501,0.32
1675,CO,3793692,8.06669,-76.448212,Viva Dios,44,2017-11-19 03:00:00,93,973.73,21.15,21.15,21.15,237.001,0.77
1676,CO,3685418,4.06004,-74.692123,Cunday,68,2017-11-19 03:00:00,96,800.99,17.96,17.96,14.95,105.001,0.52
1677,HN,3609389,15.05,-86.050003,Gualaco,44,2017-11-19 03:00:00,84,941.71,18.42,19.37,18.42,335.501,1.07
1678,SY,170903,33.0,36.166672,Mu??faz?at Dar‘?,0,2017-11-19 03:00:00,76,956.22,6.82,6.82,5.82,208.501,1.67
1679,NI,3617708,12.92559,-85.917473,Matagalpa,32,2017-11-19 03:00:00,87,932.8,15.9,16.7,15.9,61.0011,0.82
1680,GT,3587587,14.96667,-89.533333,Zacapa,44,2017-11-19 03:00:00,93,944.87,16.27,16.27,16.27,26.5011,0.87
1681,GT,3598131,17.068609,-89.152222,Ciudad Melchor de Mencos,0,2017-11-19 03:00:00,93,987.03,19.07,19.07,19.07,122.001,0.92
1682,SV,3583334,13.99417,-89.559723,Santa Ana,12,2017-11-19 03:00:00,76,959.79,16.78,19.92,16.78,208.001,0.27
1683,VE,3629419,9.92866,-69.620102,Quibor,24,2017-11-19 03:00:00,95,939.52,18.45,18.45,18.45,179.001,0.72
1684,VE,8129269,8.92416,-67.429291,Municipio Francisco de Miranda,12,2017-11-19 03:00:00,54,1007.29,29.4,29.4,29.4,67.5011,4.62
1685,VE,8129167,8.84358,-64.710533,Municipio Francisco de Miranda,0,2017-11-19 03:00:00,65,1000.08,27.7,27.7,27.7,64.0011,5.72
1686,VE,3739076,7.91139,-71.971939,San Jose de Bolivar,20,2017-11-19 03:00:00,98,885.05,19.42,19.42,18.42,330.501,0.87
1687,PY,3437677,-27.0,-58.0,Departamento de Ñeembucú,0,2017-11-19 03:00:00,66,1021.32,14.4,14.4,14.4,160.001,4.22
1688,UY,3442568,-33.1325,-58.295559,Fray Bentos,0,2017-11-19 03:00:00,69,1023.1,10.55,10.55,10.55,281.001,1.27
1689,UY,3440771,-34.0,-54.0,Departamento de Rocha,0,2017-11-19 03:00:00,84,1017.67,9.07,9.07,9.07,292.001,3.12
1690,UY,3441011,-34.909721,-56.152222,Pocitos,0,2017-11-19 03:00:00,69,1021.64,11.47,14.37,11.47,267.501,4.67
1691,LC,3576810,13.98333,-60.966671,Quarter of Castries,92,2017-11-19 03:00:00,98,1021.88,27.43,28.05,27.43,109.501,6.57
1692,MN,2028462,47.907711,106.88324,Ulaanbaatar,0,2017-11-19 03:00:00,62,860.0,-12.43,-12.43,-14.38,213.501,1.17
1693,GY,3378840,4.0,-58.166672,East Berbice-Corentyne Region,48,2017-11-19 03:00:00,55,1010.94,30.15,30.15,30.15,17.5011,2.22
1694,VU,2134431,-16.0,167.0,Republic of Vanuatu,92,2017-11-19 03:00:00,100,1021.07,24.95,24.95,24.95,145.001,7.07
1695,HR,3192224,44.868328,13.84806,Pula,48,2017-11-19 03:00:00,100,1017.83,3.96,5.32,3.96,347.501,3.22
1696,HR,3186294,45.077499,18.6975,Zupanja,48,2017-11-19 03:00:00,100,1015.15,3.09,3.09,1.2,249.501,1.62
1697,HR,3187685,43.061939,16.18306,Vis,0,2017-11-19 03:00:00,100,1023.75,8.84,11.17,8.84,8.5011,3.22
1698,ET,444188,6.05862,36.727299,"Southern Nations, Nationalities, and People's Regional State",32,2017-11-19 03:00:00,73,860.33,14.62,14.62,14.62,335.501,0.62
1699,ET,444186,7.0,44.0,Sumal? Kilil,0,2017-11-19 03:00:00,92,931.42,11.27,11.27,11.27,17.5011,2.52
1700,MQ,3570363,14.86885,-61.156929,Macouba,88,2017-11-19 03:00:00,91,1021.48,27.04,27.95,27.04,116.501,5.17
1701,ER,448502,16.0,39.0,Zoba Sem?naw? K’eyih Bahr?,0,2017-11-19 03:00:00,58,982.73,18.92,18.92,18.92,266.001,1.92
1702,PF,4030656,-15.0,-140.0,Polynésie Française,100,2017-11-19 03:00:00,100,1024.88,26.65,26.65,26.65,104.501,6.82
1703,ST,2410758,1.0,7.0,Sao Tome and Principe,64,2017-11-19 03:00:00,100,1023.02,26.37,26.37,26.37,213.501,3.17
1704,SB,2103350,-8.0,159.0,Solomon Islands,76,2017-11-19 03:00:00,99,1011.59,29.42,29.42,29.42,319.001,4.02
1705,CI,2281951,4.95,-6.08333,Sassandra,88,2017-11-19 03:00:00,100,1020.59,25.87,25.87,25.87,226.501,4.57
1706,CI,2282907,9.96667,-5.15,Ouangolodougou,36,2017-11-19 03:00:00,65,982.32,20.02,20.02,20.02,103.001,1.22
1707,LA,1655559,19.885559,102.13472,Louangphabang,92,2017-11-19 03:00:00,96,946.9,22.68,22.68,21.7,221.501,0.72
1708,NZ,7910050,-43.939869,170.519135,Mackenzie District,0,2017-11-19 03:00:00,62,890.16,15.57,15.57,15.57,184.001,0.87
1709,ID,1629865,-6.11472,106.65361,Rawajati,76,2017-11-19 03:00:00,100,1022.61,26.78,27.52,26.78,48.5011,2.12
1710,CL,3895816,-53.01667,-70.833328,Chabunco,36,2017-11-19 03:00:00,89,1010.05,5.02,5.02,5.02,229.501,14.02
1711,ES,2517365,27.94968,-15.39425,Gando,56,2017-11-19 03:00:00,100,1019.94,20.18,20.18,19.42,57.5011,4.92
1712,CK,4036467,-20.146669,-157.350006,Kimiangatau Village,48,2017-11-19 03:00:00,99,1026.83,25.4,25.4,25.4,99.0011,9.62
1713,PF,4034036,-18.116671,-140.899994,Otepa,48,2017-11-19 03:00:00,100,1026.42,25.45,25.45,25.45,109.001,8.12
1714,NZ,2189958,-44.98333,171.066666,Hilderthorpe,0,2017-11-19 03:00:00,95,1019.29,14.05,14.05,14.05,127.001,2.97
1715,NZ,2182853,-39.033329,174.199997,Sentry Hill,24,2017-11-19 03:00:00,67,1017.42,19.52,19.52,19.52,155.001,9.17
1716,NF,2161314,-29.05459,167.966278,Kingston,64,2017-11-19 03:00:00,100,1025.37,19.64,19.64,18.9,167.501,8.02
1717,PG,2091495,-2.0,147.0,Manus Province,36,2017-11-19 03:00:00,100,1017.67,29.05,29.05,29.05,306.501,2.57
1718,PG,2090567,-2.06622,147.421814,Momote,56,2017-11-19 03:00:00,100,1019.69,29.77,29.77,29.77,317.001,2.27
1719,PG,2096742,-6.08336,145.387344,Goroka,64,2017-11-19 03:00:00,96,810.96,18.82,18.82,18.82,36.5011,0.17
1720,PG,2097846,-4.0,143.75,East Sepik Province,20,2017-11-19 03:00:00,61,1013.37,32.87,32.87,32.87,279.501,1.07
1721,PG,2091993,-5.0,145.5,Madang Province,44,2017-11-19 03:00:00,74,977.05,29.2,29.2,29.2,6.0011,1.17
1722,MY,7064165,5.958,118.062202,Kampung Pamaguan,0,2017-11-19 03:00:00,100,1022.37,29.12,29.12,28.05,155.501,0.77
1723,ID,1637339,3.89851,115.675049,Long Bawan,20,2017-11-19 03:00:00,79,913.91,25.17,25.17,25.17,159.501,0.77
1724,ID,1626887,0.06667,111.5,Sintang,68,2017-11-19 03:00:00,93,1016.53,25.67,25.67,25.67,55.5011,1.22
1725,ID,1630146,3.91667,108.383331,Ranai,24,2017-11-19 03:00:00,100,1022.37,28.17,28.17,28.17,261.501,2.42
1726,ID,1622713,-2.10689,125.964287,Umaoya,48,2017-11-19 03:00:00,95,1019.29,30.55,30.55,30.55,32.5011,1.07
1727,ID,1890524,-8.0,131.329163,Alilit,80,2017-11-19 03:00:00,100,1019.94,28.47,28.47,28.47,13.0011,1.57
1728,ID,1635635,4.0,126.683327,Melonguanne,32,2017-11-19 03:00:00,99,1020.42,29.55,29.55,29.55,19.5011,4.42
1729,ID,6971014,-0.9103,119.920097,Mamara,48,2017-11-19 03:00:00,67,904.91,26.3,26.3,26.3,301.501,0.77
1730,ID,1634061,1.85,127.800003,Ngidihopitonu,80,2017-11-19 03:00:00,94,1007.13,28.47,28.47,28.47,2.5011,1.87
1731,ID,2082430,-6.08333,140.283325,Tanahmerah,32,2017-11-19 03:00:00,76,1017.02,30.4,30.4,30.4,319.501,1.12
1732,VN,1569684,13.98333,108.0,Pleiku,92,2017-11-19 03:00:00,100,964.0,23.22,23.22,23.22,40.5011,5.57
1733,LA,1957226,20.9625,101.40667,Ban Louangnamtha,24,2017-11-19 03:00:00,86,915.85,24.56,24.56,23.42,112.501,1.22
1734,MM,1298852,19.0,94.25,Rakhine State,0,2017-11-19 03:00:00,81,1001.7,28.32,28.32,28.32,12.5011,1.07
1735,PH,1681313,12.07833,124.535561,Sabang,44,2017-11-19 03:00:00,93,1010.69,28.92,28.92,28.92,76.0011,4.27
1736,PH,1729926,16.0,121.75,Province of Aurora,36,2017-11-19 03:00:00,87,980.78,26.7,26.7,26.7,24.0011,1.52
1737,JP,1852038,25.85195,131.259277,Shinhigashi,8,2017-11-19 03:00:00,100,1030.96,22.2,22.2,22.2,20.0011,10.17
1738,JP,1849771,34.049999,139.533325,Tsubota,0,2017-11-19 03:00:00,100,1025.04,15.82,15.82,15.82,282.501,14.02
1739,JP,2129072,43.049999,144.216675,Nait?bokuj?,0,2017-11-19 03:00:00,82,985.65,3.72,3.72,0.57,248.001,2.02
1740,TW,1665310,22.0275,121.542778,Yuren,88,2017-11-19 03:00:00,100,1031.12,24.2,24.2,24.2,37.0011,13.62
1741,CN,1801836,31.91667,119.800003,Luoshuwan,56,2017-11-19 03:00:00,63,1041.74,8.72,8.72,8.72,36.0011,3.22
1742,CN,1813419,28.049999,112.949997,Datuopu,92,2017-11-19 03:00:00,100,1032.26,8.94,8.94,7.07,333.501,2.42
1743,CN,2038526,40.849998,111.800003,Baita,76,2017-11-19 03:00:00,27,888.13,-2.65,-2.65,-6.81,118.501,1.52
1744,TM,1219264,39.066669,63.616669,Imeni Molotova,0,2017-11-19 03:00:00,88,1020.83,-0.78,-0.78,-1.78,31.5011,1.37
1745,KZ,608398,43.849998,51.01667,Segendy,24,2017-11-19 03:00:00,100,1038.34,7.12,8.47,7.12,132.501,9.87
1746,YE,6940797,17.0142,43.856602,As Safra,0,2017-11-19 03:00:00,77,825.63,-1.08,-1.08,-1.08,34.0011,1.22
1747,YE,6940753,14.8778,49.024502,Ghayl Ba Wazir,0,2017-11-19 03:00:00,100,921.69,8.62,8.62,8.62,336.001,1.22
1748,PK,1178285,25.9972,63.0308,Gush Tang,0,2017-11-19 03:00:00,31,1014.51,15.17,15.17,15.17,18.5011,6.17
1749,PK,1165955,26.98333,64.133331,Sark?or?n,0,2017-11-19 03:00:00,69,909.29,-1.43,-1.43,-1.43,344.501,1.57
1750,PK,1399489,29.03194,66.580559,Zi?rat Sh?h-i-Mard?n,0,2017-11-19 03:00:00,85,806.18,-6.38,-6.38,-6.38,358.001,1.17
1751,PK,7423527,35.9193,74.329803,Sonikot,20,2017-11-19 03:00:00,80,685.24,-10.48,-10.48,-10.48,310.501,0.22
1752,IR,131965,28.905399,53.714699,H?rom,0,2017-11-19 03:00:00,61,870.79,3.93,3.93,2.9,37.0011,2.42
1753,IR,39161,36.892578,54.397739,M?m?’?,0,2017-11-19 03:00:00,83,833.98,4.52,4.52,-2.71,176.001,1.17
1754,IR,129364,32.901669,59.257221,Kal?teh-ye Karbal?’? ??jj?,0,2017-11-19 03:00:00,54,827.58,-7.39,-7.39,-11.98,43.5011,1.22
1755,IR,7044034,29.084021,58.416851,Akbar?b?d,0,2017-11-19 03:00:00,53,844.44,-1.28,-1.28,-1.28,357.001,0.87
1756,IR,8057484,28.94874,50.836922,B?gh-e N?r,44,2017-11-19 03:00:00,82,1025.29,18.32,18.32,17.32,109.501,2.02
1757,SA,107684,25.001671,46.588058,Banb?n,12,2017-11-19 03:00:00,72,956.47,12.53,12.53,10.95,156.001,2.77
1758,ZW,893485,-21.049999,31.66667,Chiredzi,0,2017-11-19 03:00:00,92,983.05,18.65,18.65,18.65,73.5011,3.12
1759,TD,2432678,17.925699,19.10428,Largeau,0,2017-11-19 03:00:00,29,989.94,19.62,19.62,19.62,27.5011,7.37
1760,TD,242048,11.0,20.5,Région du Salamat,36,2017-11-19 03:00:00,68,974.22,22.8,22.8,22.8,239.501,0.92
1761,TD,2435899,14.0,19.0,Région du Batha,0,2017-11-19 03:00:00,27,982.57,21.3,21.3,21.3,4.5011,4.77
1762,TD,2428132,10.0,15.83,Région du Mayo-Kébbi Est,0,2017-11-19 03:00:00,67,983.94,19.77,19.77,19.77,321.001,0.52
1763,MZ,1040039,-19.14917,33.461941,Matararique,36,2017-11-19 03:00:00,95,978.51,17.05,17.05,17.05,252.501,1.27
1764,GA,2397141,-3.0,11.0,Province de la Nyanga,88,2017-11-19 03:00:00,98,997.81,21.9,21.9,21.9,54.5011,1.17
1765,GA,2396925,-1.0,13.0,Province de l’ Ogooué-Lolo,92,2017-11-19 03:00:00,99,986.54,20.65,20.65,20.65,143.501,1.12
1766,GA,2396076,2.0,12.0,Province du Woleu-Ntem,92,2017-11-19 03:00:00,98,961.17,20.42,20.42,20.42,217.501,1.17
1767,GA,2397466,-2.0,11.0,Province de la Ngounié,92,2017-11-19 03:00:00,100,999.27,21.65,21.65,21.65,120.001,1.17
1768,MG,1069188,-15.0,50.333328,Antsirabato,32,2017-11-19 03:00:00,90,1014.99,23.17,23.17,23.17,197.001,3.12
1769,MG,1061912,-18.066669,44.01667,Maintirano,12,2017-11-19 03:00:00,100,1026.18,27.4,27.4,27.4,170.001,4.77
1770,KM,1091088,-12.13556,44.431671,Barakani,64,2017-11-19 03:00:00,100,1023.34,27.2,27.2,27.2,92.0011,4.02
1771,ZM,898947,-16.116671,23.26667,Senanga,48,2017-11-19 03:00:00,75,910.99,19.27,19.27,19.27,56.0011,2.72
1772,CM,2235186,6.08333,10.1,Bafut,88,2017-11-19 03:00:00,49,865.27,21.97,21.97,21.97,11.0011,1.92
1773,CM,2222518,2.86667,9.98333,Pongo,92,2017-11-19 03:00:00,97,1008.02,24.02,24.02,24.02,240.001,1.27
1774,CD,212962,-7.1,29.716669,Kimbalata,76,2017-11-19 03:00:00,77,884.4,21.87,21.87,21.87,101.001,1.97
1775,CD,8070735,0.0201,18.27833,Ipeko,64,2017-11-19 03:00:00,100,981.59,21.95,21.95,21.95,225.001,1.17
1776,CD,2591272,-5.00917,18.795561,Lukole,36,2017-11-19 03:00:00,94,973.97,19.17,19.17,19.17,285.501,1.22
1777,CD,2315417,-1.95,18.26667,Inongo,76,2017-11-19 03:00:00,100,979.0,22.05,22.05,22.05,279.501,1.07
1778,CG,2255244,2.08333,14.13333,Souanké,92,2017-11-19 03:00:00,99,968.54,19.65,19.65,19.65,159.501,0.62
1779,CG,2258431,2.0,17.5,Région de la Likouala,88,2017-11-19 03:00:00,97,976.16,22.12,22.12,22.12,233.001,1.37
1780,CG,2258534,-3.0,13.5,Région de la Lékoumou,92,2017-11-19 03:00:00,98,955.98,20.3,20.3,20.3,23.0011,1.32
1781,BW,933657,-25.0,22.0,Kgalagadi District,0,2017-11-19 03:00:00,25,910.91,10.67,10.67,10.67,58.5011,1.47
1782,BW,932987,-26.049999,22.450001,Tshabong,0,2017-11-19 03:00:00,23,914.8,10.82,10.82,10.82,54.5011,1.57
1783,ZA,939666,-33.041382,27.816481,Willow Park,0,2017-11-19 03:00:00,93,998.78,8.7,8.7,8.7,343.001,1.27
1784,UG,443331,2.85604,32.430012,Gulu District,12,2017-11-19 03:00:00,85,914.31,19.15,19.15,19.15,123.501,0.87
1785,TZ,149703,-7.96667,31.616671,Sumbawanga,8,2017-11-19 03:00:00,68,894.7,21.18,25.15,21.18,115.001,5.72
1786,TZ,877416,-11.0,36.0,Ruvuma Region,88,2017-11-19 03:00:00,73,928.5,21.57,21.57,21.57,119.501,1.32
1787,SD,408666,16.0,25.5,Northern Darfur State,0,2017-11-19 03:00:00,31,938.15,16.05,16.05,16.05,88.0011,2.52
1788,LY,2219944,28.0,17.41667,Sha‘b?yat al Jufrah,64,2017-11-19 03:00:00,68,987.03,3.47,3.47,3.47,201.501,1.02
1789,LY,2214234,32.902222,13.27083,Qab?lat Awl?d Dhiy?b,100,2017-11-19 03:00:00,100,1030.23,15.54,18.02,15.54,281.001,5.92
1790,LY,2217351,24.96472,10.17278,Ghat,76,2017-11-19 03:00:00,41,937.9,10.05,10.05,10.05,83.0011,0.87
1791,KE,184433,0.01667,37.07283,Nanyuki,8,2017-11-19 03:00:00,97,776.27,7.42,7.42,7.42,82.0011,0.87
1792,KE,181389,-0.06667,34.700001,Rambara,12,2017-11-19 03:00:00,87,869.57,14.8,14.8,14.8,68.0011,2.87
1793,EG,351388,24.0,32.866669,Naj‘ Tinj?r,0,2017-11-19 03:00:00,95,998.45,17.82,17.82,15.8,358.501,1.52
1794,EG,7280514,27.913811,34.329529,Naama,0,2017-11-19 03:00:00,97,959.55,17.51,17.51,14.2,19.5011,0.97
1795,SO,60019,7.9803,49.816399,Eyl,0,2017-11-19 03:00:00,100,1016.37,23.32,23.32,23.32,10.5011,8.07
1796,ET,444181,11.0,35.5,B?nshangul Gumuz Kilil,0,2017-11-19 03:00:00,77,920.88,17.17,17.17,17.17,173.501,1.02
1797,ET,343292,10.06667,34.533329,Asosa,0,2017-11-19 03:00:00,85,893.64,14.37,14.37,14.37,211.501,1.12
1798,ET,336259,5.88722,43.597778,God?,0,2017-11-19 03:00:00,62,980.7,15.92,15.92,15.92,23.5011,2.67
1799,ET,330787,11.06667,39.700001,Met’en?,0,2017-11-19 03:00:00,77,768.65,-1.98,-1.98,-1.98,230.001,0.32
1800,TN,2468369,33.881458,10.0982,Gabes,0,2017-11-19 03:00:00,87,1014.99,12.04,12.04,9.57,276.001,1.37
1801,NE,2439374,16.0,5.5,Tahoua,32,2017-11-19 03:00:00,62,976.41,18.62,18.62,18.62,343.001,1.17
1802,NE,2439376,14.8888,5.2692,Tahoua,8,2017-11-19 03:00:00,68,973.81,19.22,19.22,19.22,19.5011,1.22
1803,NG,2321429,9.00556,7.22194,Tungan Ali,68,2017-11-19 03:00:00,63,982.49,25.52,25.52,25.52,175.001,2.12
1804,MR,2379384,16.053329,-12.82444,Wilaya du Gorgol,20,2017-11-19 03:00:00,35,1017.67,15.32,15.32,15.32,45.0011,2.22
1805,MR,2378903,20.0625,-15.06833,Wilaya de l'Inchiri,36,2017-11-19 03:00:00,29,1013.78,13.95,13.95,13.95,80.5011,2.12
1806,MR,2379025,19.0,-7.25,Wilaya du Hodh ech Chargui,0,2017-11-19 03:00:00,19,986.78,11.27,11.27,11.27,25.0011,3.17
1807,MR,2375742,17.866501,-14.65878,Wilaya du Trarza,0,2017-11-19 03:00:00,29,1018.8,18.32,18.32,18.32,74.5011,4.22
1808,EH,6547304,22.84713,-14.71303,Oued Ed-Dahab-Lagouira,88,2017-11-19 03:00:00,57,994.0,13.87,13.87,13.87,36.0011,1.17
1809,GW,2374776,11.85391,-15.59097,Bissau,92,2017-11-19 03:00:00,74,1020.59,24.02,24.77,24.02,347.001,1.47
1810,SL,2403268,7.92889,-11.77167,Towama,0,2017-11-19 03:00:00,97,1015.64,23.12,23.12,23.12,207.501,1.17
1811,ML,2457331,12.8465,-11.2531,Fougola,36,2017-11-19 03:00:00,69,999.27,19.37,19.37,19.37,355.501,1.07
1812,TR,314135,37.855282,30.41917,Gölba??,24,2017-11-19 03:00:00,88,885.21,2.33,2.33,-1.98,162.501,1.02
1813,TR,739812,40.976849,28.79817,?enlikköy,64,2017-11-19 03:00:00,100,1019.94,12.8,13.52,12.8,95.0011,2.67
1814,TR,301398,36.940399,37.462669,Sazg?n,68,2017-11-19 03:00:00,51,932.47,13.92,13.92,10.8,73.0011,4.62
1815,PG,2089693,-3.0,151.5,New Ireland Province,20,2017-11-19 03:00:00,100,1015.48,28.62,28.62,28.62,354.001,1.47
1816,PT,3373390,39.083328,-28.033331,Achada,92,2017-11-19 03:00:00,99,1026.42,19.67,19.67,19.67,161.001,10.32
1817,PT,3372659,36.98333,-25.16667,Santa Ana,32,2017-11-19 03:00:00,100,1030.88,19.67,19.67,19.67,179.001,4.92
1818,GR,260897,39.933331,25.23333,Karpásion,20,2017-11-19 03:00:00,100,1023.26,14.0,14.27,14.0,25.0011,4.47
1819,SE,2723201,65.0,17.683331,Bastuträsk,88,2017-11-19 03:00:00,86,961.41,-6.95,-6.46,-6.95,21.5011,2.97
1820,NO,6453315,70.07412,29.74922,Vadsø,64,2017-11-19 03:00:00,78,996.91,-1.59,-1.59,-5.31,48.5011,1.52
1821,SJ,7535696,78.052902,17.709961,Spitsbergen,80,2017-11-19 03:00:00,100,1004.62,-5.35,-5.35,-6.13,44.0011,5.12
1822,NO,824563,71.008331,25.98333,Nordmannset,68,2017-11-19 03:00:00,100,1003.32,-4.18,-4.18,-4.18,219.001,0.02
1823,NO,3156083,60.98333,9.28333,Gardli,0,2017-11-19 03:00:00,74,891.37,-12.73,-12.73,-12.73,338.001,1.62
1824,NO,780687,70.85778,29.086361,Berlevag,68,2017-11-19 03:00:00,100,999.91,-2.6,-2.6,-2.61,130.501,1.32
1825,DK,2624630,55.06982,14.7638,Arnagerbro,92,2017-11-19 03:00:00,100,1007.29,7.16,7.2,7.16,279.501,11.42
1826,GB,2656500,55.049999,-7.01667,Ballykelly,88,2017-11-19 03:00:00,83,1028.53,2.8,7.9,2.8,322.001,2.77
1827,IM,3042189,54.083328,-4.61667,Ronaldsway,80,2017-11-19 03:00:00,100,1034.53,8.82,9.95,8.82,327.001,6.52
1828,FI,842846,63.049999,21.75,Bockholmsbacken,92,2017-11-19 03:00:00,100,1006.88,1.19,1.19,0.3,43.5011,5.07
1829,FI,638480,66.0,29.283331,Saapunki,88,2017-11-19 03:00:00,85,980.22,-7.83,-5.46,-7.83,78.0011,2.67
1830,LY,2214603,25.91552,13.91839,Murzuq,92,2017-11-19 03:00:00,27,963.11,9.55,9.55,9.55,91.0011,2.87
1831,GL,3421719,60.916672,-46.049999,Narsaq,88,2017-11-19 03:00:00,66,957.03,-11.77,-11.77,-13.86,55.0011,1.22
1832,US,5555998,55.06694,-132.145279,Niblack (historical),76,2017-11-19 03:00:00,100,999.43,2.46,3.72,2.46,96.5011,1.97
1833,AR,3840076,-50.0191,-68.523209,Puerto Santa Cruz,76,2017-11-19 03:00:00,50,1009.72,5.42,5.42,5.42,229.001,15.47
1834,AR,3866035,-45.04105,-70.819817,Alto Rio Senguer,0,2017-11-19 03:00:00,38,932.71,4.87,4.87,4.87,240.501,9.27
1835,AR,3836620,-23.132231,-64.325981,San Ramon de la Nueva Oran,64,2017-11-19 03:00:00,49,990.83,20.97,20.97,20.97,258.001,3.47
1836,CL,3895642,-42.915958,-72.706322,Chaiten,48,2017-11-19 03:00:00,100,950.06,3.2,3.2,3.2,240.501,1.07
1837,CL,3898880,-45.916672,-71.683327,Balmaceda,0,2017-11-19 03:00:00,39,944.31,4.72,4.72,4.72,219.001,6.57
1838,UY,3439780,-33.0,-54.25,Departamento de Treinta y Tres,0,2017-11-19 03:00:00,78,1019.94,7.22,7.22,7.22,285.001,1.32
1839,UY,3442805,-30.966669,-55.549999,Curticeras,0,2017-11-19 03:00:00,81,1000.97,6.82,6.82,6.82,256.001,1.07
1840,PY,3867236,-22.033331,-60.633331,Mariscal Estigarribia,80,2017-11-19 03:00:00,73,1008.83,19.42,19.42,19.42,150.001,5.82
1841,BR,3663186,-0.98333,-62.916672,Nazaré,0,2017-11-19 03:00:00,92,1015.8,25.65,25.65,25.65,107.001,1.17
1842,BR,3391329,-5.03333,-42.833328,Poti Velho,80,2017-11-19 03:00:00,55,1006.4,28.68,29.22,28.68,338.001,1.52
1843,BR,6317872,-6.0675,-49.902222,Parauapebas,56,2017-11-19 03:00:00,91,992.62,22.72,22.72,22.72,108.501,1.72
1844,BR,3662614,2.85,-60.716671,Recreio,56,2017-11-19 03:00:00,54,1008.26,25.77,28.45,25.77,71.0011,4.27
1845,BO,3922735,-21.966669,-63.683331,Caipitandi,68,2017-11-19 03:00:00,52,966.76,22.15,22.15,19.62,232.501,2.97
1846,BO,3908528,-14.96667,-65.599998,Paraíso,64,2017-11-19 03:00:00,99,995.78,22.27,22.27,22.27,164.001,1.37
1847,BO,3901433,-17.966669,-67.066673,Vinto,0,2017-11-19 03:00:00,45,650.22,7.8,7.8,7.8,202.001,5.67
1848,PA,3711671,8.08333,-77.883331,Provincia del Darién,24,2017-11-19 03:00:00,99,991.48,21.55,21.55,21.55,255.001,0.62
1849,DO,3493174,19.866671,-71.650002,San Fernando de Monte Cristi,20,2017-11-19 03:00:00,100,1017.18,23.12,23.12,23.12,83.5011,3.42
1850,CU,3539662,22.01667,-78.800003,San José,44,2017-11-19 03:00:00,85,1024.23,24.74,25.27,24.74,67.5011,4.22
1851,MX,3800563,15.8975,-97.114723,El Jícaro,88,2017-11-19 03:00:00,98,917.07,20.42,20.42,20.32,202.501,0.87
1852,CA,6114894,61.033749,-69.614723,Quaqtaq,92,2017-11-19 03:00:00,96,1028.53,-0.6,-0.6,-0.61,92.0011,19.32
1853,CA,6070216,51.083359,-93.83374,McKenzie Island,80,2017-11-19 03:00:00,87,978.76,-11.07,-9.88,-11.07,284.501,3.77
1854,CA,5908935,45.933418,-77.332771,Brindle Crossing,92,2017-11-19 03:00:00,95,975.27,-1.16,-1.16,-1.61,70.5011,2.87
1855,CA,6137043,53.866871,-92.166969,Sachigo Lake,36,2017-11-19 03:00:00,82,993.75,-13.53,-12.56,-13.53,268.001,4.32
1856,CA,6075081,47.004311,-65.465439,Miramichi,36,2017-11-19 03:00:00,91,1015.15,-4.18,-4.18,-4.18,191.501,1.22
1857,CA,5976711,49.927818,-98.220428,Hoop and Holler Bend,0,2017-11-19 03:00:00,67,994.24,-12.33,-12.33,-12.33,278.001,5.42
1858,CA,5932966,53.950649,-97.857002,Crooked Turn,56,2017-11-19 03:00:00,89,997.81,-12.49,-10.78,-12.49,292.501,3.92
1859,CA,6067676,54.016109,-132.103317,Masset,88,2017-11-19 03:00:00,100,1009.07,4.06,4.42,4.06,288.001,1.52
1860,US,5261790,44.899971,-89.766792,Marathon County,48,2017-11-19 03:00:00,74,973.49,-6.28,-3.81,-6.28,320.001,7.82
1861,US,5796700,46.087921,-118.24218,Harbert,12,2017-11-19 03:00:00,62,959.95,-0.91,0.82,-0.91,142.501,1.57
1862,US,5793639,46.99651,-120.547852,Ellensburg,8,2017-11-19 03:00:00,85,944.31,-3.59,-3.59,-3.86,59.0011,0.97
1863,US,5537680,38.943031,-109.817352,Crescent Junction,0,2017-11-19 03:00:00,81,852.55,-2.19,-2.19,-3.93,12.5011,1.22
1864,US,5534055,31.85013,-103.033768,Winkler County,0,2017-11-19 03:00:00,32,938.23,5.36,7.37,5.36,53.0011,4.37
